index	query	fraction	rep	answer	total	result_len	answer_len	type	nbin_dist	nbin_angle	tp	tn	fp	fn	precision	recall	accuracy	f1_score
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	2.tsv	result/homeolike_answer.tsv	344850	3260	812	PDBTrRosetta	16	4	48	340826	3212	764	0.0147	0.0591	0.9885	0.0236
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	3.tsv	result/homeolike_answer.tsv	344850	10938	812	PDBTrRosetta	16	4	44	333144	10894	768	0.0040	0.0542	0.9662	0.0075
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	0.tsv	result/homeolike_answer.tsv	344850	20966	812	PDBTrRosetta	16	4	64	323136	20902	748	0.0031	0.0788	0.9372	0.0059
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	0.tsv	result/homeolike_answer.tsv	344850	166415	812	PDBTrRosetta	16	4	451	178074	165964	361	0.0027	0.5554	0.5177	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	4.tsv	result/homeolike_answer.tsv	344850	23466	812	PDBTrRosetta	16	4	63	320635	23403	749	0.0027	0.0776	0.9300	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	2.tsv	result/homeolike_answer.tsv	344850	153294	812	PDBTrRosetta	16	4	407	191151	152887	405	0.0027	0.5012	0.5555	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	3.tsv	result/homeolike_answer.tsv	344850	68756	812	PDBTrRosetta	16	4	180	275462	68576	632	0.0026	0.2217	0.7993	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	4.tsv	result/homeolike_answer.tsv	344850	33541	812	PDBTrRosetta	16	4	83	310580	33458	729	0.0025	0.1022	0.9009	0.0048
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	1.tsv	result/homeolike_answer.tsv	344850	49185	812	PDBTrRosetta	16	4	168	295021	49017	644	0.0034	0.2069	0.8560	0.0067
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	1.tsv	result/homeolike_answer.tsv	344850	52461	812	PDBTrRosetta	16	4	119	291696	52342	693	0.0023	0.1466	0.8462	0.0045
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	2.tsv	result/homeolike_answer.tsv	344850	0	812	PDBTrRosetta	16	4	0	344038	0	812	NaN	0.0000	0.9976	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	3.tsv	result/homeolike_answer.tsv	344850	190432	812	PDBTrRosetta	16	4	588	154194	189844	224	0.0031	0.7241	0.4488	0.0061
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	1.tsv	result/homeolike_answer.tsv	344850	1954	812	PDBTrRosetta	16	4	28	342112	1926	784	0.0143	0.0345	0.9921	0.0202
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	4.tsv	result/homeolike_answer.tsv	344850	3059	812	PDBTrRosetta	16	4	59	341038	3000	753	0.0193	0.0727	0.9891	0.0305
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	1.tsv	result/homeolike_answer.tsv	344850	210978	812	PDBTrRosetta	16	4	643	133703	210335	169	0.0030	0.7919	0.3896	0.0061
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	2.tsv	result/homeolike_answer.tsv	344850	83939	812	PDBTrRosetta	16	4	262	260361	83677	550	0.0031	0.3227	0.7558	0.0062
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	3.tsv	result/homeolike_answer.tsv	344850	21026	812	PDBTrRosetta	16	4	58	323070	20968	754	0.0028	0.0714	0.9370	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	4.tsv	result/homeolike_answer.tsv	344850	181254	812	PDBTrRosetta	16	4	398	163182	180856	414	0.0022	0.4901	0.4744	0.0044
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	0.tsv	result/homeolike_answer.tsv	344850	28425	812	PDBTrRosetta	16	4	80	315693	28345	732	0.0028	0.0985	0.9157	0.0055
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	0.tsv	result/homeolike_answer.tsv	344850	43094	812	PDBTrRosetta	16	4	119	301063	42975	693	0.0028	0.1466	0.8734	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	0.tsv	result/homeolike_answer.tsv	344850	143905	812	PDBTrRosetta	16	4	330	200463	143575	482	0.0023	0.4064	0.5823	0.0046
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.2	0.tsv	result/homeolike_answer.tsv	344850	234172	812	PDBTrRosetta	16	4	586	110452	233586	226	0.0025	0.7217	0.3220	0.0050
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.2	4.tsv	result/homeolike_answer.tsv	344850	228681	812	PDBTrRosetta	16	4	519	115876	228162	293	0.0023	0.6392	0.3375	0.0045
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.2	2.tsv	result/homeolike_answer.tsv	344850	194150	812	PDBTrRosetta	16	4	461	150349	193689	351	0.0024	0.5677	0.4373	0.0047
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.15	1.tsv	result/homeolike_answer.tsv	344850	121536	812	PDBTrRosetta	16	4	299	222801	121237	513	0.0025	0.3682	0.6469	0.0049
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.25	0.tsv	result/homeolike_answer.tsv	344850	220614	812	PDBTrRosetta	16	4	549	123973	220065	263	0.0025	0.6761	0.3611	0.0050
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.15	2.tsv	result/homeolike_answer.tsv	344850	127197	812	PDBTrRosetta	16	4	261	217102	126936	551	0.0021	0.3214	0.6303	0.0041
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	1.tsv	result/homeolike_answer.tsv	344850	88264	812	PDBTrRosetta	16	4	148	255922	88116	664	0.0017	0.1823	0.7426	0.0033
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	4.tsv	result/homeolike_answer.tsv	344850	94398	812	PDBTrRosetta	16	4	311	249951	94087	501	0.0033	0.3830	0.7257	0.0065
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.25	3.tsv	result/homeolike_answer.tsv	344850	227560	812	PDBTrRosetta	16	4	619	117097	226941	193	0.0027	0.7623	0.3414	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	3.tsv	result/homeolike_answer.tsv	344850	81404	812	PDBTrRosetta	16	4	178	262812	81226	634	0.0022	0.2192	0.7626	0.0043
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.15	3.tsv	result/homeolike_answer.tsv	344850	150568	812	PDBTrRosetta	16	4	306	193776	150262	506	0.0020	0.3768	0.5628	0.0040
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.2	1.tsv	result/homeolike_answer.tsv	344850	241996	812	PDBTrRosetta	16	4	684	102726	241312	128	0.0028	0.8424	0.2999	0.0056
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.2	3.tsv	result/homeolike_answer.tsv	344850	232134	812	PDBTrRosetta	16	4	666	112570	231468	146	0.0029	0.8202	0.3284	0.0057
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.15	0.tsv	result/homeolike_answer.tsv	344850	192734	812	PDBTrRosetta	16	4	468	151772	192266	344	0.0024	0.5764	0.4415	0.0048
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.15	4.tsv	result/homeolike_answer.tsv	344850	159118	812	PDBTrRosetta	16	4	366	185286	158752	446	0.0023	0.4507	0.5384	0.0046
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.25	1.tsv	result/homeolike_answer.tsv	344850	242276	812	PDBTrRosetta	16	4	606	102368	241670	206	0.0025	0.7463	0.2986	0.0050
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.25	4.tsv	result/homeolike_answer.tsv	344850	235706	812	PDBTrRosetta	16	4	479	108811	235227	333	0.0020	0.5899	0.3169	0.0041
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.3	1.tsv	result/homeolike_answer.tsv	344850	256817	812	PDBTrRosetta	16	4	675	87896	256142	137	0.0026	0.8313	0.2568	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.3	3.tsv	result/homeolike_answer.tsv	344850	268511	812	PDBTrRosetta	16	4	718	76245	267793	94	0.0027	0.8842	0.2232	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	0.tsv	result/homeolike_answer.tsv	344850	127673	812	PDBTrRosetta	16	4	252	216617	127421	560	0.0020	0.3103	0.6289	0.0039
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.3	4.tsv	result/homeolike_answer.tsv	344850	264777	812	PDBTrRosetta	16	4	721	79982	264056	91	0.0027	0.8879	0.2340	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.25	2.tsv	result/homeolike_answer.tsv	344850	270108	812	PDBTrRosetta	16	4	701	74631	269407	111	0.0026	0.8633	0.2184	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.3	2.tsv	result/homeolike_answer.tsv	344850	282955	812	PDBTrRosetta	16	4	749	61832	282206	63	0.0026	0.9224	0.1815	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	2.tsv	result/homeolike_answer.tsv	344850	142424	812	PDBTrRosetta	16	4	207	201821	142217	605	0.0015	0.2549	0.5858	0.0029
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.3	0.tsv	result/homeolike_answer.tsv	344850	273204	812	PDBTrRosetta	16	4	775	71609	272429	37	0.0028	0.9544	0.2099	0.0057
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	1.tsv	result/homeolike_answer.tsv	344850	206246	812	PDBTrRosetta	16	4	506	138298	205740	306	0.0025	0.6232	0.4025	0.0049
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	2.tsv	result/homeolike_answer.tsv	344850	204672	812	PDBTrRosetta	16	4	590	139956	204082	222	0.0029	0.7266	0.4076	0.0057
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	1.tsv	result/homeolike_answer.tsv	344850	276154	812	PDBTrRosetta	16	4	722	68606	275432	90	0.0026	0.8892	0.2010	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	0.tsv	result/homeolike_answer.tsv	344850	275671	812	PDBTrRosetta	16	4	729	69096	274942	83	0.0026	0.8978	0.2025	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	0.tsv	result/homeolike_answer.tsv	344850	286573	812	PDBTrRosetta	16	4	719	58184	285854	93	0.0025	0.8855	0.1708	0.0050
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	2.tsv	result/homeolike_answer.tsv	344850	281917	812	PDBTrRosetta	16	4	781	62902	281136	31	0.0028	0.9618	0.1847	0.0055
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	3.tsv	result/homeolike_answer.tsv	344850	290286	812	PDBTrRosetta	16	4	760	54512	289526	52	0.0026	0.9360	0.1603	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	0.tsv	result/homeolike_answer.tsv	344850	299019	812	PDBTrRosetta	16	4	809	45828	298210	3	0.0027	0.9963	0.1352	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	4.tsv	result/homeolike_answer.tsv	344850	217132	812	PDBTrRosetta	16	4	565	127471	216567	247	0.0026	0.6958	0.3713	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	3.tsv	result/homeolike_answer.tsv	344850	170749	812	PDBTrRosetta	16	4	414	173703	170335	398	0.0024	0.5099	0.5049	0.0048
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	3.tsv	result/homeolike_answer.tsv	344850	290854	812	PDBTrRosetta	16	4	804	53988	290050	8	0.0028	0.9901	0.1589	0.0055
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	2.tsv	result/homeolike_answer.tsv	344850	291377	812	PDBTrRosetta	16	4	787	53448	290590	25	0.0027	0.9692	0.1573	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	2.tsv	result/homeolike_answer.tsv	344850	177069	812	PDBTrRosetta	16	4	461	167430	176608	351	0.0026	0.5677	0.4869	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	1.tsv	result/homeolike_answer.tsv	344850	289572	812	PDBTrRosetta	16	4	797	55263	288775	15	0.0028	0.9815	0.1626	0.0055
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	4.tsv	result/homeolike_answer.tsv	344850	295459	812	PDBTrRosetta	16	4	799	49378	294660	13	0.0027	0.9840	0.1455	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	4.tsv	result/homeolike_answer.tsv	344850	290162	812	PDBTrRosetta	16	4	766	54642	289396	46	0.0026	0.9433	0.1607	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	4.tsv	result/homeolike_answer.tsv	344850	289030	812	PDBTrRosetta	16	4	783	55791	288247	29	0.0027	0.9643	0.1641	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	4.tsv	result/homeolike_answer.tsv	344850	188727	812	PDBTrRosetta	16	4	328	155639	188399	484	0.0017	0.4039	0.4523	0.0035
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	3.tsv	result/homeolike_answer.tsv	344850	299022	812	PDBTrRosetta	16	4	810	45826	298212	2	0.0027	0.9975	0.1352	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	1.tsv	result/homeolike_answer.tsv	344850	199557	812	PDBTrRosetta	16	4	520	145001	199037	292	0.0026	0.6404	0.4220	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	1.tsv	result/homeolike_answer.tsv	344850	297117	812	PDBTrRosetta	16	4	794	47715	296323	18	0.0027	0.9778	0.1407	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	3.tsv	result/homeolike_answer.tsv	344850	240991	812	PDBTrRosetta	16	4	702	103749	240289	110	0.0029	0.8645	0.3029	0.0058
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	3.tsv	result/homeolike_answer.tsv	344850	299309	812	PDBTrRosetta	16	4	810	45539	298499	2	0.0027	0.9975	0.1344	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	0.tsv	result/homeolike_answer.tsv	344850	238136	812	PDBTrRosetta	16	4	558	106460	237578	254	0.0023	0.6872	0.3103	0.0047
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	1.tsv	result/homeolike_answer.tsv	344850	264170	812	PDBTrRosetta	16	4	632	80500	263538	180	0.0024	0.7783	0.2353	0.0048
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	4.tsv	result/homeolike_answer.tsv	344850	295890	812	PDBTrRosetta	16	4	792	48940	295098	20	0.0027	0.9754	0.1442	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	2.tsv	result/homeolike_answer.tsv	344850	299639	812	PDBTrRosetta	16	4	795	45194	298844	17	0.0027	0.9791	0.1334	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	4.tsv	result/homeolike_answer.tsv	344850	200381	812	PDBTrRosetta	16	4	515	144172	199866	297	0.0026	0.6342	0.4196	0.0051
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	0.tsv	result/homeolike_answer.tsv	344850	262417	812	PDBTrRosetta	16	4	738	82359	261679	74	0.0028	0.9089	0.2410	0.0056
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	2.tsv	result/homeolike_answer.tsv	344850	294787	812	PDBTrRosetta	16	4	797	50048	293990	15	0.0027	0.9815	0.1474	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	1.tsv	result/homeolike_answer.tsv	344850	210936	812	PDBTrRosetta	16	4	501	133603	210435	311	0.0024	0.6170	0.3889	0.0047
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	4.tsv	result/homeolike_answer.tsv	344850	250049	812	PDBTrRosetta	16	4	667	94656	249382	145	0.0027	0.8214	0.2764	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	0.tsv	result/homeolike_answer.tsv	344850	257014	812	PDBTrRosetta	16	4	661	87685	256353	151	0.0026	0.8140	0.2562	0.0051
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	2.tsv	result/homeolike_answer.tsv	344850	270434	812	PDBTrRosetta	16	4	686	74290	269748	126	0.0025	0.8448	0.2174	0.0051
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	3.tsv	result/homeolike_answer.tsv	344850	259123	812	PDBTrRosetta	16	4	728	85643	258395	84	0.0028	0.8966	0.2505	0.0056
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	0.tsv	result/homeolike_answer.tsv	344850	299138	812	PDBTrRosetta	16	4	812	45712	298326	0	0.0027	1.0000	0.1349	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	1.tsv	result/homeolike_answer.tsv	344850	300776	812	PDBTrRosetta	16	4	810	44072	299966	2	0.0027	0.9975	0.1301	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	2.tsv	result/homeolike_answer.tsv	344850	273133	812	PDBTrRosetta	16	4	767	71672	272366	45	0.0028	0.9446	0.2101	0.0056
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	3.tsv	result/homeolike_answer.tsv	344850	267271	812	PDBTrRosetta	16	4	754	77521	266517	58	0.0028	0.9286	0.2270	0.0056
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	1.tsv	result/homeolike_answer.tsv	344850	271792	812	PDBTrRosetta	16	4	723	72969	271069	89	0.0027	0.8904	0.2137	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	4.tsv	result/homeolike_answer.tsv	344850	270198	812	PDBTrRosetta	16	4	708	74548	269490	104	0.0026	0.8719	0.2182	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	1.tsv	result/homeolike_answer.tsv	344850	278510	812	PDBTrRosetta	16	4	728	66256	277782	84	0.0026	0.8966	0.1942	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.05	3.tsv	result/homeolike_answer.tsv	344850	0	812	PDBTrRosetta	16	4	0	344038	0	812	NaN	0.0000	0.9976	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	4.tsv	result/homeolike_answer.tsv	344850	268743	812	PDBTrRosetta	16	4	705	76000	268038	107	0.0026	0.8682	0.2224	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.4	1.tsv	result/homeolike_answer.tsv	344850	292161	812	PDBTrRosetta	16	4	793	52670	291368	19	0.0027	0.9766	0.1550	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	0.tsv	result/homeolike_answer.tsv	344850	230812	812	PDBTrRosetta	16	4	661	113887	230151	151	0.0029	0.8140	0.3322	0.0057
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	2.tsv	result/homeolike_answer.tsv	344850	278407	812	PDBTrRosetta	16	4	778	66409	277629	34	0.0028	0.9581	0.1948	0.0056
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	0.tsv	result/homeolike_answer.tsv	344850	279189	812	PDBTrRosetta	16	4	780	65629	278409	32	0.0028	0.9606	0.1926	0.0056
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	2.tsv	result/homeolike_answer.tsv	344850	240402	812	PDBTrRosetta	16	4	659	104295	239743	153	0.0027	0.8116	0.3043	0.0055
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	3.tsv	result/homeolike_answer.tsv	344850	281845	812	PDBTrRosetta	16	4	751	62944	281094	61	0.0027	0.9249	0.1847	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.4	2.tsv	result/homeolike_answer.tsv	344850	276174	812	PDBTrRosetta	16	4	748	68612	275426	64	0.0027	0.9212	0.2011	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.05	1.tsv	result/homeolike_answer.tsv	344850	7294	812	PDBTrRosetta	16	4	62	336806	7232	750	0.0085	0.0764	0.9769	0.0153
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.4	4.tsv	result/homeolike_answer.tsv	344850	285310	812	PDBTrRosetta	16	4	774	59502	284536	38	0.0027	0.9532	0.1748	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.05	0.tsv	result/homeolike_answer.tsv	344850	18130	812	PDBTrRosetta	16	4	105	326013	18025	707	0.0058	0.1293	0.9457	0.0111
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.4	0.tsv	result/homeolike_answer.tsv	344850	292417	812	PDBTrRosetta	16	4	789	52410	291628	23	0.0027	0.9717	0.1543	0.0054
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.25	3.tsv	result/homeolike_answer.tsv	344850	231529	812	PDBTrRosetta	16	4	621	113130	230908	191	0.0027	0.7648	0.3299	0.0053
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjyb3	0.05	2.tsv	result/homeolike_answer.tsv	344850	4611	812	PDBTrRosetta	16	4	51	339478	4560	761	0.0111	0.0628	0.9846	0.0188
