index	query	fraction	rep	answer	total	result_len	answer_len	type	nbin_dist	nbin_angle	tp	tn	fp	fn	precision	recall	accuracy	f1_score
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.2	2.tsv	result/homeolike_answer.tsv	344850	352	812	PDBTrRosetta	16	4	60	343746	292	752	0.1705	0.0739	0.9970	0.1031
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.2	4.tsv	result/homeolike_answer.tsv	344850	1124	812	PDBTrRosetta	16	4	60	342974	1064	752	0.0534	0.0739	0.9947	0.0620
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.1	3.tsv	result/homeolike_answer.tsv	344850	1245	812	PDBTrRosetta	16	4	57	342850	1188	755	0.0458	0.0702	0.9944	0.0554
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.2	0.tsv	result/homeolike_answer.tsv	344850	490	812	PDBTrRosetta	16	4	29	343577	461	783	0.0592	0.0357	0.9964	0.0445
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.25	3.tsv	result/homeolike_answer.tsv	344850	172	812	PDBTrRosetta	16	4	60	343926	112	752	0.3488	0.0739	0.9975	0.1220
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.1	0.tsv	result/homeolike_answer.tsv	344850	8	812	PDBTrRosetta	16	4	4	344034	4	808	0.5000	0.0049	0.9976	0.0098
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	4.tsv	result/homeolike_answer.tsv	344850	1855	812	PDBTrRosetta	16	4	55	342238	1800	757	0.0296	0.0677	0.9926	0.0412
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.2	3.tsv	result/homeolike_answer.tsv	344850	3577	812	PDBTrRosetta	16	4	61	340522	3516	751	0.0171	0.0751	0.9876	0.0278
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	1.tsv	result/homeolike_answer.tsv	344850	12080	812	PDBTrRosetta	16	4	59	332017	12021	753	0.0049	0.0727	0.9630	0.0092
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.3	1.tsv	result/homeolike_answer.tsv	344850	133	812	PDBTrRosetta	16	4	29	343934	104	783	0.2180	0.0357	0.9974	0.0614
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.2	1.tsv	result/homeolike_answer.tsv	344850	834	812	PDBTrRosetta	16	4	61	343265	773	751	0.0731	0.0751	0.9956	0.0741
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.3	4.tsv	result/homeolike_answer.tsv	344850	448	812	PDBTrRosetta	16	4	59	343649	389	753	0.1317	0.0727	0.9967	0.0937
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.25	2.tsv	result/homeolike_answer.tsv	344850	4973	812	PDBTrRosetta	16	4	61	339126	4912	751	0.0123	0.0751	0.9836	0.0211
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.15	2.tsv	result/homeolike_answer.tsv	344850	1563	812	PDBTrRosetta	16	4	55	342530	1508	757	0.0352	0.0677	0.9934	0.0463
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.3	2.tsv	result/homeolike_answer.tsv	344850	6913	812	PDBTrRosetta	16	4	61	337186	6852	751	0.0088	0.0751	0.9780	0.0158
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	2.tsv	result/homeolike_answer.tsv	344850	433	812	PDBTrRosetta	16	4	61	343666	372	751	0.1409	0.0751	0.9967	0.0980
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	4.tsv	result/homeolike_answer.tsv	344850	348	812	PDBTrRosetta	16	4	60	343750	288	752	0.1724	0.0739	0.9970	0.1034
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.25	4.tsv	result/homeolike_answer.tsv	344850	424	812	PDBTrRosetta	16	4	61	343675	363	751	0.1439	0.0751	0.9968	0.0987
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.25	1.tsv	result/homeolike_answer.tsv	344850	846	812	PDBTrRosetta	16	4	61	343253	785	751	0.0721	0.0751	0.9955	0.0736
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.3	3.tsv	result/homeolike_answer.tsv	344850	902	812	PDBTrRosetta	16	4	58	343194	844	754	0.0643	0.0714	0.9954	0.0677
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	1.tsv	result/homeolike_answer.tsv	344850	533	812	PDBTrRosetta	16	4	61	343566	472	751	0.1144	0.0751	0.9965	0.0907
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	2.tsv	result/homeolike_answer.tsv	344850	833	812	PDBTrRosetta	16	4	56	343261	777	756	0.0672	0.0690	0.9956	0.0681
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.3	0.tsv	result/homeolike_answer.tsv	344850	605	812	PDBTrRosetta	16	4	61	343494	544	751	0.1008	0.0751	0.9962	0.0861
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	4.tsv	result/homeolike_answer.tsv	344850	295	812	PDBTrRosetta	16	4	61	343804	234	751	0.2068	0.0751	0.9971	0.1102
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.25	0.tsv	result/homeolike_answer.tsv	344850	217	812	PDBTrRosetta	16	4	58	343879	159	754	0.2673	0.0714	0.9974	0.1127
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	0.tsv	result/homeolike_answer.tsv	344850	72	812	PDBTrRosetta	16	4	64	344030	8	748	0.8889	0.0788	0.9978	0.1448
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	3.tsv	result/homeolike_answer.tsv	344850	8847	812	PDBTrRosetta	16	4	61	335252	8786	751	0.0069	0.0751	0.9723	0.0126
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	0.tsv	result/homeolike_answer.tsv	344850	1036	812	PDBTrRosetta	16	4	63	343065	973	749	0.0608	0.0776	0.9950	0.0682
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	2.tsv	result/homeolike_answer.tsv	344850	438	812	PDBTrRosetta	16	4	59	343659	379	753	0.1347	0.0727	0.9967	0.0944
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	4.tsv	result/homeolike_answer.tsv	344850	137	812	PDBTrRosetta	16	4	61	343962	76	751	0.4453	0.0751	0.9976	0.1286
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.35	4.tsv	result/homeolike_answer.tsv	344850	2392	812	PDBTrRosetta	16	4	65	341711	2327	747	0.0272	0.0800	0.9911	0.0406
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	0.tsv	result/homeolike_answer.tsv	344850	151	812	PDBTrRosetta	16	4	61	343948	90	751	0.4040	0.0751	0.9976	0.1267
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	0.tsv	result/homeolike_answer.tsv	344850	371	812	PDBTrRosetta	16	4	16	343683	355	796	0.0431	0.0197	0.9967	0.0270
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	1.tsv	result/homeolike_answer.tsv	344850	519	812	PDBTrRosetta	16	4	61	343580	458	751	0.1175	0.0751	0.9965	0.0917
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	2.tsv	result/homeolike_answer.tsv	344850	197	812	PDBTrRosetta	16	4	59	343900	138	753	0.2995	0.0727	0.9974	0.1169
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.4	3.tsv	result/homeolike_answer.tsv	344850	441	812	PDBTrRosetta	16	4	60	343657	381	752	0.1361	0.0739	0.9967	0.0958
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	3.tsv	result/homeolike_answer.tsv	344850	2209	812	PDBTrRosetta	16	4	61	341890	2148	751	0.0276	0.0751	0.9916	0.0404
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	0.tsv	result/homeolike_answer.tsv	344850	1597	812	PDBTrRosetta	16	4	61	342502	1536	751	0.0382	0.0751	0.9934	0.0506
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	1.tsv	result/homeolike_answer.tsv	344850	1966	812	PDBTrRosetta	16	4	66	342138	1900	746	0.0336	0.0813	0.9923	0.0475
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	2.tsv	result/homeolike_answer.tsv	344850	0	812	PDBTrRosetta	16	4	0	344038	0	812	NaN	0.0000	0.9976	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	4.tsv	result/homeolike_answer.tsv	344850	1032	812	PDBTrRosetta	16	4	47	343053	985	765	0.0455	0.0579	0.9949	0.0510
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.5	1.tsv	result/homeolike_answer.tsv	344850	492	812	PDBTrRosetta	16	4	61	343607	431	751	0.1240	0.0751	0.9966	0.0936
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	1.tsv	result/homeolike_answer.tsv	344850	89	812	PDBTrRosetta	16	4	46	343995	43	766	0.5169	0.0567	0.9977	0.1021
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	3.tsv	result/homeolike_answer.tsv	344850	113	812	PDBTrRosetta	16	4	8	343933	105	804	0.0708	0.0099	0.9974	0.0173
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	1.tsv	result/homeolike_answer.tsv	344850	1549	812	PDBTrRosetta	16	4	35	342524	1514	777	0.0226	0.0431	0.9934	0.0296
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1a6ia1	0.45	3.tsv	result/homeolike_answer.tsv	344850	10390	812	PDBTrRosetta	16	4	61	333709	10329	751	0.0059	0.0751	0.9679	0.0109
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.05	4.tsv	result/homeolike_answer.tsv	344850	482	812	PDBTrRosetta	16	4	29	343585	453	783	0.0602	0.0357	0.9964	0.0448
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	4.tsv	result/homeolike_answer.tsv	344850	92	812	PDBTrRosetta	16	4	50	343996	42	762	0.5435	0.0616	0.9977	0.1106
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.15	0.tsv	result/homeolike_answer.tsv	344850	675	812	PDBTrRosetta	16	4	63	343426	612	749	0.0933	0.0776	0.9961	0.0847
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	0.tsv	result/homeolike_answer.tsv	344850	3834	812	PDBTrRosetta	16	4	66	340270	3768	746	0.0172	0.0813	0.9869	0.0284
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	2.tsv	result/homeolike_answer.tsv	344850	916	812	PDBTrRosetta	16	4	64	343186	852	748	0.0699	0.0788	0.9954	0.0741
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	0.tsv	result/homeolike_answer.tsv	344850	3244	812	PDBTrRosetta	16	4	51	340845	3193	761	0.0157	0.0628	0.9885	0.0251
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.1	3.tsv	result/homeolike_answer.tsv	344850	323	812	PDBTrRosetta	16	4	44	343759	279	768	0.1362	0.0542	0.9970	0.0775
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	2.tsv	result/homeolike_answer.tsv	344850	228	812	PDBTrRosetta	16	4	56	343866	172	756	0.2456	0.0690	0.9973	0.1077
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	2.tsv	result/homeolike_answer.tsv	344850	328	812	PDBTrRosetta	16	4	49	343759	279	763	0.1494	0.0603	0.9970	0.0860
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	1.tsv	result/homeolike_answer.tsv	344850	3483	812	PDBTrRosetta	16	4	61	340616	3422	751	0.0175	0.0751	0.9879	0.0284
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.15	1.tsv	result/homeolike_answer.tsv	344850	664	812	PDBTrRosetta	16	4	65	343439	599	747	0.0979	0.0800	0.9961	0.0881
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.15	2.tsv	result/homeolike_answer.tsv	344850	897	812	PDBTrRosetta	16	4	51	343192	846	761	0.0569	0.0628	0.9953	0.0597
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	0.tsv	result/homeolike_answer.tsv	344850	283	812	PDBTrRosetta	16	4	57	343812	226	755	0.2014	0.0702	0.9972	0.1041
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.15	3.tsv	result/homeolike_answer.tsv	344850	1366	812	PDBTrRosetta	16	4	49	342721	1317	763	0.0359	0.0603	0.9940	0.0450
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	1.tsv	result/homeolike_answer.tsv	344850	645	812	PDBTrRosetta	16	4	57	343450	588	755	0.0884	0.0702	0.9961	0.0782
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	4.tsv	result/homeolike_answer.tsv	344850	1398	812	PDBTrRosetta	16	4	54	342694	1344	758	0.0386	0.0665	0.9939	0.0489
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	4.tsv	result/homeolike_answer.tsv	344850	434	812	PDBTrRosetta	16	4	53	343657	381	759	0.1221	0.0653	0.9967	0.0851
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	1.tsv	result/homeolike_answer.tsv	344850	313	812	PDBTrRosetta	16	4	62	343787	251	750	0.1981	0.0764	0.9971	0.1102
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	3.tsv	result/homeolike_answer.tsv	344850	3243	812	PDBTrRosetta	16	4	61	340856	3182	751	0.0188	0.0751	0.9886	0.0301
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	0.tsv	result/homeolike_answer.tsv	344850	3803	812	PDBTrRosetta	16	4	67	340302	3736	745	0.0176	0.0825	0.9870	0.0290
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	0.tsv	result/homeolike_answer.tsv	344850	606	812	PDBTrRosetta	16	4	61	343493	545	751	0.1007	0.0751	0.9962	0.0860
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.2	3.tsv	result/homeolike_answer.tsv	344850	3675	812	PDBTrRosetta	16	4	61	340424	3614	751	0.0166	0.0751	0.9873	0.0272
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	1.tsv	result/homeolike_answer.tsv	344850	882	812	PDBTrRosetta	16	4	58	343214	824	754	0.0658	0.0714	0.9954	0.0685
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.45	2.tsv	result/homeolike_answer.tsv	344850	166	812	PDBTrRosetta	16	4	62	343934	104	750	0.3735	0.0764	0.9975	0.1268
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	2.tsv	result/homeolike_answer.tsv	344850	4803	812	PDBTrRosetta	16	4	58	339293	4745	754	0.0121	0.0714	0.9841	0.0207
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.3	3.tsv	result/homeolike_answer.tsv	344850	693	812	PDBTrRosetta	16	4	53	343398	640	759	0.0765	0.0653	0.9959	0.0704
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.4	4.tsv	result/homeolike_answer.tsv	344850	653	812	PDBTrRosetta	16	4	60	343445	593	752	0.0919	0.0739	0.9961	0.0819
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	3.tsv	result/homeolike_answer.tsv	344850	931	812	PDBTrRosetta	16	4	58	343165	873	754	0.0623	0.0714	0.9953	0.0666
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.5	0.tsv	result/homeolike_answer.tsv	344850	933	812	PDBTrRosetta	16	4	64	343169	869	748	0.0686	0.0788	0.9953	0.0734
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.15	4.tsv	result/homeolike_answer.tsv	344850	3217	812	PDBTrRosetta	16	4	54	340875	3163	758	0.0168	0.0665	0.9886	0.0268
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.4	0.tsv	result/homeolike_answer.tsv	344850	1758	812	PDBTrRosetta	16	4	65	342345	1693	747	0.0370	0.0800	0.9929	0.0506
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.35	4.tsv	result/homeolike_answer.tsv	344850	143	812	PDBTrRosetta	16	4	61	343956	82	751	0.4266	0.0751	0.9976	0.1277
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.25	2.tsv	result/homeolike_answer.tsv	344850	25171	812	PDBTrRosetta	16	4	68	318935	25103	744	0.0027	0.0837	0.9250	0.0052
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.4	2.tsv	result/homeolike_answer.tsv	344850	105	812	PDBTrRosetta	16	4	53	343986	52	759	0.5048	0.0653	0.9976	0.1156
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.45	0.tsv	result/homeolike_answer.tsv	344850	1400	812	PDBTrRosetta	16	4	67	342705	1333	745	0.0479	0.0825	0.9940	0.0606
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.4	3.tsv	result/homeolike_answer.tsv	344850	879	812	PDBTrRosetta	16	4	58	343217	821	754	0.0660	0.0714	0.9954	0.0686
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.4	1.tsv	result/homeolike_answer.tsv	344850	1504	812	PDBTrRosetta	16	4	64	342598	1440	748	0.0426	0.0788	0.9937	0.0553
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.45	1.tsv	result/homeolike_answer.tsv	344850	1029	812	PDBTrRosetta	16	4	60	343069	969	752	0.0583	0.0739	0.9950	0.0652
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.5	3.tsv	result/homeolike_answer.tsv	344850	899	812	PDBTrRosetta	16	4	61	343200	838	751	0.0679	0.0751	0.9954	0.0713
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.5	4.tsv	result/homeolike_answer.tsv	344850	1201	812	PDBTrRosetta	16	4	67	342904	1134	745	0.0558	0.0825	0.9946	0.0666
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.45	3.tsv	result/homeolike_answer.tsv	344850	1962	812	PDBTrRosetta	16	4	64	342140	1898	748	0.0326	0.0788	0.9923	0.0461
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	1.tsv	result/homeolike_answer.tsv	344850	0	812	PDBTrRosetta	16	4	0	344038	0	812	NaN	0.0000	0.9976	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	2.tsv	result/homeolike_answer.tsv	344850	0	812	PDBTrRosetta	16	4	0	344038	0	812	NaN	0.0000	0.9976	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.45	4.tsv	result/homeolike_answer.tsv	344850	676	812	PDBTrRosetta	16	4	61	343423	615	751	0.0902	0.0751	0.9960	0.0820
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.5	1.tsv	result/homeolike_answer.tsv	344850	1635	812	PDBTrRosetta	16	4	63	342466	1572	749	0.0385	0.0776	0.9933	0.0515
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bj0a3	0.5	2.tsv	result/homeolike_answer.tsv	344850	487	812	PDBTrRosetta	16	4	57	343608	430	755	0.1170	0.0702	0.9966	0.0878
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	3.tsv	result/homeolike_answer.tsv	344850	684	812	PDBTrRosetta	16	4	31	343385	653	781	0.0453	0.0382	0.9958	0.0414
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	4.tsv	result/homeolike_answer.tsv	344850	0	812	PDBTrRosetta	16	4	0	344038	0	812	NaN	0.0000	0.9976	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	0.tsv	result/homeolike_answer.tsv	344850	330	812	PDBTrRosetta	16	4	54	343762	276	758	0.1636	0.0665	0.9970	0.0946
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	1.tsv	result/homeolike_answer.tsv	344850	1665	812	PDBTrRosetta	16	4	57	342430	1608	755	0.0342	0.0702	0.9931	0.0460
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.05	0.tsv	result/homeolike_answer.tsv	344850	947	812	PDBTrRosetta	16	4	36	343127	911	776	0.0380	0.0443	0.9951	0.0409
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	0.tsv	result/homeolike_answer.tsv	344850	509	812	PDBTrRosetta	16	4	51	343580	458	761	0.1002	0.0628	0.9965	0.0772
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	2.tsv	result/homeolike_answer.tsv	344850	1081	812	PDBTrRosetta	16	4	51	343008	1030	761	0.0472	0.0628	0.9948	0.0539
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	3.tsv	result/homeolike_answer.tsv	344850	171	812	PDBTrRosetta	16	4	56	343923	115	756	0.3275	0.0690	0.9975	0.1139
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	1.tsv	result/homeolike_answer.tsv	344850	4953	812	PDBTrRosetta	16	4	49	339134	4904	763	0.0099	0.0603	0.9836	0.0170
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.2	1.tsv	result/homeolike_answer.tsv	344850	676	812	PDBTrRosetta	16	4	57	343419	619	755	0.0843	0.0702	0.9960	0.0766
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	2.tsv	result/homeolike_answer.tsv	344850	3971	812	PDBTrRosetta	16	4	53	340120	3918	759	0.0133	0.0653	0.9864	0.0222
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.1	4.tsv	result/homeolike_answer.tsv	344850	1158	812	PDBTrRosetta	16	4	55	342935	1103	757	0.0475	0.0677	0.9946	0.0558
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo/homeo_result_d1bjya3	0.15	4.tsv	result/homeolike_answer.tsv	344850	776	812	PDBTrRosetta	16	4	64	343326	712	748	0.0825	0.0788	0.9958	0.0806
