index	query	fraction	rep	answer	total	result_len	answer_len	type	nbin_dist	nbin_angle	tp	tn	fp	fn	precision	recall	accuracy	f1_score
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.1	2.tsv	result/homeolike_answer.tsv	344850	83939	812	PDBTrRosetta	16	4	65	344033	5	747	0.9286	0.0800	0.9978	0.1474
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.35	0.tsv	result/homeolike_answer.tsv	344850	275671	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.25	4.tsv	result/homeolike_answer.tsv	344850	235706	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.3	3.tsv	result/homeolike_answer.tsv	344850	268511	812	PDBTrRosetta	16	4	65	344033	5	747	0.9286	0.0800	0.9978	0.1474
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.35	1.tsv	result/homeolike_answer.tsv	344850	276154	812	PDBTrRosetta	16	4	63	344033	5	749	0.9265	0.0776	0.9978	0.1432
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.15	2.tsv	result/homeolike_answer.tsv	344850	127197	812	PDBTrRosetta	16	4	47	344033	5	765	0.9038	0.0579	0.9978	0.1088
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.15	4.tsv	result/homeolike_answer.tsv	344850	159118	812	PDBTrRosetta	16	4	63	344033	5	749	0.9265	0.0776	0.9978	0.1432
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.3	1.tsv	result/homeolike_answer.tsv	344850	256817	812	PDBTrRosetta	16	4	61	344033	5	751	0.9242	0.0751	0.9978	0.1390
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.05	1.tsv	result/homeolike_answer.tsv	344850	1954	812	PDBTrRosetta	16	4	0	344033	5	812	0.0000	0.0000	0.9976	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.35	2.tsv	result/homeolike_answer.tsv	344850	281917	812	PDBTrRosetta	16	4	65	344033	5	747	0.9286	0.0800	0.9978	0.1474
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.4	4.tsv	result/homeolike_answer.tsv	344850	290162	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.05	4.tsv	result/homeolike_answer.tsv	344850	3059	812	PDBTrRosetta	16	4	0	344033	5	812	0.0000	0.0000	0.9976	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.05	3.tsv	result/homeolike_answer.tsv	344850	21026	812	PDBTrRosetta	16	4	11	344033	5	801	0.6875	0.0135	0.9977	0.0266
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.05	2.tsv	result/homeolike_answer.tsv	344850	0	812	PDBTrRosetta	16	4	0	344038	0	812	NaN	0.0000	0.9976	NaN
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.05	0.tsv	result/homeolike_answer.tsv	344850	28425	812	PDBTrRosetta	16	4	2	344033	5	810	0.2857	0.0025	0.9976	0.0049
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.4	1.tsv	result/homeolike_answer.tsv	344850	289572	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.1	0.tsv	result/homeolike_answer.tsv	344850	143905	812	PDBTrRosetta	16	4	41	344033	5	771	0.8913	0.0505	0.9977	0.0956
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.25	2.tsv	result/homeolike_answer.tsv	344850	270108	812	PDBTrRosetta	16	4	65	344033	5	747	0.9286	0.0800	0.9978	0.1474
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.15	1.tsv	result/homeolike_answer.tsv	344850	121536	812	PDBTrRosetta	16	4	66	344033	5	746	0.9296	0.0813	0.9978	0.1495
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.4	0.tsv	result/homeolike_answer.tsv	344850	286573	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.3	2.tsv	result/homeolike_answer.tsv	344850	282955	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.35	4.tsv	result/homeolike_answer.tsv	344850	289030	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.1	0.tsv	result/homeolike_answer.tsv	344850	43094	812	PDBTrRosetta	16	4	51	344033	5	761	0.9107	0.0628	0.9978	0.1175
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.4	2.tsv	result/homeolike_answer.tsv	344850	291377	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.15	3.tsv	result/homeolike_answer.tsv	344850	150568	812	PDBTrRosetta	16	4	55	344033	5	757	0.9167	0.0677	0.9978	0.1261
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.4	3.tsv	result/homeolike_answer.tsv	344850	290286	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.45	2.tsv	result/homeolike_answer.tsv	344850	294787	812	PDBTrRosetta	16	4	66	344033	5	746	0.9296	0.0813	0.9978	0.1495
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.35	3.tsv	result/homeolike_answer.tsv	344850	290854	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.45	1.tsv	result/homeolike_answer.tsv	344850	297117	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.3	4.tsv	result/homeolike_answer.tsv	344850	264777	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.15	0.tsv	result/homeolike_answer.tsv	344850	192734	812	PDBTrRosetta	16	4	65	344033	5	747	0.9286	0.0800	0.9978	0.1474
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.1	1.tsv	result/homeolike_answer.tsv	344850	88264	812	PDBTrRosetta	16	4	55	344033	5	757	0.9167	0.0677	0.9978	0.1261
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.5	2.tsv	result/homeolike_answer.tsv	344850	299639	812	PDBTrRosetta	16	4	66	344033	5	746	0.9296	0.0813	0.9978	0.1495
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.45	0.tsv	result/homeolike_answer.tsv	344850	299019	812	PDBTrRosetta	16	4	65	344033	5	747	0.9286	0.0800	0.9978	0.1474
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.2	2.tsv	result/homeolike_answer.tsv	344850	204672	812	PDBTrRosetta	16	4	57	344033	5	755	0.9194	0.0702	0.9978	0.1304
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.45	3.tsv	result/homeolike_answer.tsv	344850	299309	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.25	2.tsv	result/homeolike_answer.tsv	344850	270434	812	PDBTrRosetta	16	4	64	344033	5	748	0.9275	0.0788	0.9978	0.1453
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.2	1.tsv	result/homeolike_answer.tsv	344850	206246	812	PDBTrRosetta	16	4	59	344033	5	753	0.9219	0.0727	0.9978	0.1347
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.1	4.tsv	result/homeolike_answer.tsv	344850	94398	812	PDBTrRosetta	16	4	54	344033	5	758	0.9153	0.0665	0.9978	0.1240
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.15	3.tsv	result/homeolike_answer.tsv	344850	81404	812	PDBTrRosetta	16	4	65	344033	5	747	0.9286	0.0800	0.9978	0.1474
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.5	0.tsv	result/homeolike_answer.tsv	344850	299138	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.2	0.tsv	result/homeolike_answer.tsv	344850	238136	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.2	4.tsv	result/homeolike_answer.tsv	344850	217132	812	PDBTrRosetta	16	4	54	344033	5	758	0.9153	0.0665	0.9978	0.1240
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.25	0.tsv	result/homeolike_answer.tsv	344850	262417	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.5	4.tsv	result/homeolike_answer.tsv	344850	295890	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.1	2.tsv	result/homeolike_answer.tsv	344850	142424	812	PDBTrRosetta	16	4	51	344033	5	761	0.9107	0.0628	0.9978	0.1175
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.45	4.tsv	result/homeolike_answer.tsv	344850	295459	812	PDBTrRosetta	16	4	66	344033	5	746	0.9296	0.0813	0.9978	0.1495
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.3	0.tsv	result/homeolike_answer.tsv	344850	257014	812	PDBTrRosetta	16	4	65	344033	5	747	0.9286	0.0800	0.9978	0.1474
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.5	3.tsv	result/homeolike_answer.tsv	344850	299022	812	PDBTrRosetta	16	4	65	344033	5	747	0.9286	0.0800	0.9978	0.1474
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.15	0.tsv	result/homeolike_answer.tsv	344850	127673	812	PDBTrRosetta	16	4	62	344033	5	750	0.9254	0.0764	0.9978	0.1411
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.2	3.tsv	result/homeolike_answer.tsv	344850	240991	812	PDBTrRosetta	16	4	64	344033	5	748	0.9275	0.0788	0.9978	0.1453
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.1	3.tsv	result/homeolike_answer.tsv	344850	170749	812	PDBTrRosetta	16	4	53	344033	5	759	0.9138	0.0653	0.9978	0.1218
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1a6ia1	0.5	1.tsv	result/homeolike_answer.tsv	344850	300776	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.25	3.tsv	result/homeolike_answer.tsv	344850	259123	812	PDBTrRosetta	16	4	65	344033	5	747	0.9286	0.0800	0.9978	0.1474
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.15	2.tsv	result/homeolike_answer.tsv	344850	177069	812	PDBTrRosetta	16	4	58	344033	5	754	0.9206	0.0714	0.9978	0.1326
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.3	3.tsv	result/homeolike_answer.tsv	344850	267271	812	PDBTrRosetta	16	4	63	344033	5	749	0.9265	0.0776	0.9978	0.1432
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.25	4.tsv	result/homeolike_answer.tsv	344850	250049	812	PDBTrRosetta	16	4	57	344033	5	755	0.9194	0.0702	0.9978	0.1304
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.35	0.tsv	result/homeolike_answer.tsv	344850	279189	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.25	1.tsv	result/homeolike_answer.tsv	344850	264170	812	PDBTrRosetta	16	4	62	344033	5	750	0.9254	0.0764	0.9978	0.1411
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.35	2.tsv	result/homeolike_answer.tsv	344850	278407	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.3	4.tsv	result/homeolike_answer.tsv	344850	270198	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.3	1.tsv	result/homeolike_answer.tsv	344850	278510	812	PDBTrRosetta	16	4	61	344033	5	751	0.9242	0.0751	0.9978	0.1390
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.3	2.tsv	result/homeolike_answer.tsv	344850	273133	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.15	4.tsv	result/homeolike_answer.tsv	344850	188727	812	PDBTrRosetta	16	4	65	344033	5	747	0.9286	0.0800	0.9978	0.1474
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.35	4.tsv	result/homeolike_answer.tsv	344850	268743	812	PDBTrRosetta	16	4	63	344033	5	749	0.9265	0.0776	0.9978	0.1432
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.35	1.tsv	result/homeolike_answer.tsv	344850	271792	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.4	1.tsv	result/homeolike_answer.tsv	344850	292161	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.4	4.tsv	result/homeolike_answer.tsv	344850	285310	812	PDBTrRosetta	16	4	63	344033	5	749	0.9265	0.0776	0.9978	0.1432
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.15	1.tsv	result/homeolike_answer.tsv	344850	199557	812	PDBTrRosetta	16	4	46	344033	5	766	0.9020	0.0567	0.9978	0.1066
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.2	4.tsv	result/homeolike_answer.tsv	344850	200381	812	PDBTrRosetta	16	4	63	344033	5	749	0.9265	0.0776	0.9978	0.1432
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.35	3.tsv	result/homeolike_answer.tsv	344850	281845	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.4	2.tsv	result/homeolike_answer.tsv	344850	276174	812	PDBTrRosetta	16	4	66	344033	5	746	0.9296	0.0813	0.9978	0.1495
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.45	1.tsv	result/homeolike_answer.tsv	344850	295060	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.45	0.tsv	result/homeolike_answer.tsv	344850	295449	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.4	0.tsv	result/homeolike_answer.tsv	344850	292417	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bjya3	0.2	1.tsv	result/homeolike_answer.tsv	344850	210936	812	PDBTrRosetta	16	4	61	344033	5	751	0.9242	0.0751	0.9978	0.1390
scop_benchmark/ver2_08/pdbtr/merged	result/scope_homeo_unfiltered/homeo_result_d1bj0a3	0.45	2.tsv	result/homeolike_answer.tsv	344850	292223	812	PDBTrRosetta	16	4	67	344033	5	745	0.9306	0.0825	0.9978	0.1516
